LONGNAME,YEAR,MONTH,RIDES,RIDERSHIP_ID
North Central Service,2002,1,77667,16
North Central Service,2003,12,90681,16
North Central Service,2003,11,99961,16
North Central Service,2003,10,106616,16
North Central Service,2003,9,106646,16
North Central Service,2003,8,101072,16
North Central Service,2003,7,100392,16
North Central Service,2003,6,104402,16
North Central Service,2003,5,98277,16
North Central Service,2003,4,91016,16
North Central Service,2003,3,89923,16
North Central Service,2003,2,83292,16
North Central Service,2003,1,84008,16
North Central Service,2004,12,89603,16
North Central Service,2004,11,98822,16
North Central Service,2004,10,101573,16
North Central Service,2004,9,99708,16
North Central Service,2004,8,96834,16
North Central Service,2004,7,97553,16
North Central Service,2004,6,101935,16
North Central Service,2004,5,93627,16
North Central Service,2004,4,100726,16
North Central Service,2004,3,98758,16
North Central Service,2004,2,96090,16
North Central Service,2004,1,98213,16
North Central Service,2005,12,83711,16
North Central Service,2005,11,89284,16
North Central Service,2005,10,92548,16
North Central Service,2005,9,102765,16
North Central Service,2005,8,102285,16
North Central Service,2005,7,92964,16
North Central Service,2005,6,100492,16
North Central Service,2005,5,93124,16
North Central Service,2005,4,97148,16
North Central Service,2005,3,98418,16
North Central Service,2005,2,95465,16
North Central Service,2005,1,100730,16
North Central Service,2006,12,98910,16
North Central Service,2006,11,109545,16
North Central Service,2006,10,112096,16
North Central Service,2006,9,108492,16
North Central Service,2006,8,111415,16
North Central Service,2006,7,104812,16
North Central Service,2006,6,109441,16
North Central Service,2006,5,104260,16
North Central Service,2006,4,96210,16
North Central Service,2006,3,99585,16
North Central Service,2006,2,91234,16
North Central Service,2006,1,99368,16
North Central Service,2007,12,110371,16
North Central Service,2007,11,123341,16
North Central Service,2007,10,135819,16
North Central Service,2007,9,120173,16
North Central Service,2007,8,124934,16
North Central Service,2007,7,125141,16
North Central Service,2007,6,118683,16
North Central Service,2007,5,118505,16
North Central Service,2007,4,114113,16
North Central Service,2007,3,112865,16
North Central Service,2007,2,105542,16
North Central Service,2007,1,108350,16
North Central Service,2008,12,130325,16
North Central Service,2008,11,136218,16
North Central Service,2008,10,148354,16
North Central Service,2008,9,141755,16
North Central Service,2008,8,138393,16
North Central Service,2008,7,145275,16
North Central Service,2008,6,136363,16
North Central Service,2008,5,134850,16
North Central Service,2008,4,128854,16
North Central Service,2008,3,118372,16
North Central Service,2008,2,112943,16
North Central Service,2008,1,138321,16
North Central Service,2009,12,125699,16
North Central Service,2009,11,130575,16
North Central Service,2009,10,137716,16
North Central Service,2009,9,139447,16
North Central Service,2009,8,135959,16
North Central Service,2009,7,137300,16
North Central Service,2009,6,140493,16
North Central Service,2009,5,133636,16
North Central Service,2009,4,135668,16
North Central Service,2009,3,136798,16
North Central Service,2009,2,130269,16
North Central Service,2009,1,134258,16
North Central Service,2010,12,121205,16
North Central Service,2010,11,135582,16
North Central Service,2010,10,137662,16
North Central Service,2010,9,136010,16
North Central Service,2010,8,138100,16
North Central Service,2010,7,132876,16
North Central Service,2010,6,137081,16
North Central Service,2010,5,128329,16
North Central Service,2010,4,130019,16
North Central Service,2010,3,132709,16
North Central Service,2010,2,125452,16
North Central Service,2010,1,130294,16
North Central Service,2011,12,132158,16
North Central Service,2011,11,149502,16
North Central Service,2011,10,152679,16
North Central Service,2011,9,149426,16
North Central Service,2011,8,155052,16
North Central Service,2011,7,144127,16
North Central Service,2011,6,145200,16
North Central Service,2011,5,135583,16
North Central Service,2011,4,135924,16
North Central Service,2011,3,134439,16
North Central Service,2011,2,124662,16
North Central Service,2011,1,126936,16
North Central Service,2012,12,119074,16
North Central Service,2012,11,141050,16
North Central Service,2012,10,148780,16
North Central Service,2012,9,140956,16
North Central Service,2012,8,145424,16
North Central Service,2012,7,144160,16
North Central Service,2012,6,146039,16
North Central Service,2012,5,143545,16
North Central Service,2012,4,143545,16
North Central Service,2012,3,143177,16
North Central Service,2012,2,135981,16
North Central Service,2012,1,142386,16
North Central Service,2013,12,129984,16
North Central Service,2013,11,141949,16
North Central Service,2013,10,150251,16
North Central Service,2013,9,143986,16
North Central Service,2013,8,145290,16
North Central Service,2013,7,146981,16
North Central Service,2013,6,142398,16
North Central Service,2013,5,141095,16
North Central Service,2013,4,140296,16
North Central Service,2013,3,137930,16
North Central Service,2013,2,132824,16
North Central Service,2013,1,131602,16
North Central Service,2014,12,139812,16
North Central Service,2014,11,145821,16
North Central Service,2014,10,160372,16
North Central Service,2014,9,156516,16
North Central Service,2014,8,156020,16
North Central Service,2014,7,163190,16
North Central Service,2014,6,160488,16
North Central Service,2014,5,156714,16
North Central Service,2014,4,157168,16
North Central Service,2014,3,149133,16
North Central Service,2014,2,137868,16
North Central Service,2014,1,134233,16
North Central Service,2015,12,135517.5,16
North Central Service,2015,11,143028,16
North Central Service,2015,10,151390,16
North Central Service,2015,9,149784.5,16
North Central Service,2015,8,150869,16
North Central Service,2015,7,155471,16
North Central Service,2015,6,155447,16
North Central Service,2015,5,141955,16
North Central Service,2015,4,146293,16
North Central Service,2015,3,144590,16
North Central Service,2015,2,137441,16
North Central Service,2015,1,146332,16
North Central Service,2016,12,129349.5,16
North Central Service,2016,11,149958,16
North Central Service,2016,10,144464.5,16
North Central Service,2016,9,146288.5,16
North Central Service,2016,8,147258.5,16
North Central Service,2016,7,150890,16
North Central Service,2016,6,152287,16
North Central Service,2016,5,141951.5,16
North Central Service,2016,4,141026,16
North Central Service,2016,3,144926,16
North Central Service,2016,2,138772,16
North Central Service,2016,1,142901,16
North Central Service,2017,12,127888.5,16
North Central Service,2017,11,140562,16
North Central Service,2017,10,148237.5,16
North Central Service,2017,9,138489,16
North Central Service,2017,8,150303.5,16
North Central Service,2017,7,141369,16
North Central Service,2017,6,149794,16
North Central Service,2017,5,139945,16
North Central Service,2017,4,133952.5,16
North Central Service,2017,3,138406.5,16
North Central Service,2017,2,128235,16
North Central Service,2017,1,147213,16
North Central Service,2018,12,118661,16
North Central Service,2018,11,134792,16
North Central Service,2018,10,146520.5,16
North Central Service,2018,9,136409,16
North Central Service,2018,8,143196.5,16
North Central Service,2018,7,139851.5,16
North Central Service,2018,6,141742.5,16
North Central Service,2018,5,136850.5,16
North Central Service,2018,4,135606.5,16
North Central Service,2018,3,132594,16
North Central Service,2018,2,124844.5,16
North Central Service,2018,1,149915.5,16
North Central Service,2019,12,119305,16
North Central Service,2019,11,128580.5,16
North Central Service,2019,10,140905.5,16
North Central Service,2019,9,133521.5,16
North Central Service,2019,8,138607.5,16
North Central Service,2019,7,139972,16
North Central Service,2019,6,136547,16
North Central Service,2019,5,132542,16
North Central Service,2019,4,134990.5,16
North Central Service,2019,3,129803,16
North Central Service,2019,2,127969,16
North Central Service,2019,1,127161.5,16
North Central Service,2020,12,3684.3,16
North Central Service,2020,11,3633.6,16
North Central Service,2020,10,4769.4,16
North Central Service,2020,9,4975.5,16
North Central Service,2020,8,4992.8,16
North Central Service,2020,7,6067.4,16
North Central Service,2020,6,5830.8,16
North Central Service,2020,5,1759,16
North Central Service,2020,4,3261,16
North Central Service,2020,3,53673.4,16
North Central Service,2020,2,123729.5,16
North Central Service,2020,1,126952,16
North Central Service,2021,12,15259.8,16
North Central Service,2021,11,19827.2,16
North Central Service,2021,10,19472.9,16
North Central Service,2021,9,18397.7,16
North Central Service,2021,8,18329.3,16
North Central Service,2021,7,16868.9,16
North Central Service,2021,6,12373.9,16
North Central Service,2021,5,7301.9,16
North Central Service,2021,4,5925.3,16
North Central Service,2021,3,5064.3,16
North Central Service,2021,2,3776.9,16
North Central Service,2021,1,4070.1,16
North Central Service,2022,12,24557.1,16
North Central Service,2022,11,31267,16
North Central Service,2022,10,32707.4,16
North Central Service,2022,9,33945,16
North Central Service,2022,8,34734.8,16
North Central Service,2022,7,29948.8,16
North Central Service,2022,6,31999.3,16
North Central Service,2022,5,27034.2,16
North Central Service,2022,4,25424.1,16
North Central Service,2022,3,24401.8,16
North Central Service,2022,2,16003.4,16
North Central Service,2022,1,12340.5,16
North Central Service,2023,12,35273.9,16
North Central Service,2023,11,47881.2,16
North Central Service,2023,10,54139.7,16
North Central Service,2023,9,48265.9,16
North Central Service,2023,8,52851.6,16
North Central Service,2023,7,46048.3,16
North Central Service,2023,6,48852,16
North Central Service,2023,5,47102.6,16
North Central Service,2023,4,41716,16
North Central Service,2023,3,43440.6,16
North Central Service,2023,2,34203,16
North Central Service,2023,1,35886.4,16
North Central Service,2024,9,54868.2,16
North Central Service,2024,8,50236.3,16
North Central Service,2024,7,57732.8,16
North Central Service,2024,6,51420.6,16
North Central Service,2024,5,54574.9,16
North Central Service,2024,4,54366.9,16
North Central Service,2024,3,46711.4,16
North Central Service,2024,2,48180.9,16
North Central Service,2024,1,45107.7,16
Rock Island District Main Line,2002,12,738686,6
Rock Island District Main Line,2002,11,755793,6
Rock Island District Main Line,2002,10,809043,6
Rock Island District Main Line,2002,9,774751,6
Rock Island District Main Line,2002,8,773989,6
Rock Island District Main Line,2002,7,819733,6
Rock Island District Main Line,2002,6,768142,6
Rock Island District Main Line,2002,5,826571,6
Rock Island District Main Line,2002,4,792802,6
Rock Island District Main Line,2002,3,785048,6
Rock Island District Main Line,2002,2,760597,6
Rock Island District Main Line,2002,1,799280,6
Rock Island District Main Line,2003,12,746732,6
Rock Island District Main Line,2003,11,740080,6
Rock Island District Main Line,2003,10,799449,6
Rock Island District Main Line,2003,9,795376,6
Rock Island District Main Line,2003,8,763553,6
Rock Island District Main Line,2003,7,829200,6
Rock Island District Main Line,2003,6,794552,6
Rock Island District Main Line,2003,5,752720,6
Rock Island District Main Line,2003,4,760623,6
Rock Island District Main Line,2003,3,768075,6
Rock Island District Main Line,2003,2,739152,6
Rock Island District Main Line,2003,1,766842,6
Rock Island District Main Line,2004,12,737862,6
Rock Island District Main Line,2004,11,780671,6
Rock Island District Main Line,2004,10,779370,6
Rock Island District Main Line,2004,9,780354,6
Rock Island District Main Line,2004,8,775416,6
Rock Island District Main Line,2004,7,790034,6
Rock Island District Main Line,2004,6,807823,6
Rock Island District Main Line,2004,5,750259,6
Rock Island District Main Line,2004,4,761614,6
Rock Island District Main Line,2004,3,783085,6
Rock Island District Main Line,2004,2,738332,6
Rock Island District Main Line,2004,1,761419,6
Rock Island District Main Line,2005,12,760271,6
Rock Island District Main Line,2005,11,797742,6
Rock Island District Main Line,2005,10,805917,6
Rock Island District Main Line,2005,9,804274,6
Rock Island District Main Line,2005,8,799178,6
Rock Island District Main Line,2005,7,786500,6
Rock Island District Main Line,2005,6,810689,6
Rock Island District Main Line,2005,5,758184,6
Rock Island District Main Line,2005,4,767827,6
Rock Island District Main Line,2005,3,776087,6
Rock Island District Main Line,2005,2,739401,6
Rock Island District Main Line,2005,1,770363,6
Rock Island District Main Line,2006,12,775107,6
Rock Island District Main Line,2006,11,836772,6
Rock Island District Main Line,2006,10,856555,6
Rock Island District Main Line,2006,9,830106,6
Rock Island District Main Line,2006,8,865665,6
Rock Island District Main Line,2006,7,872614,6
Rock Island District Main Line,2006,6,864550,6
Rock Island District Main Line,2006,5,843887,6
Rock Island District Main Line,2006,4,818498,6
Rock Island District Main Line,2006,3,808091,6
Rock Island District Main Line,2006,2,744344,6
Rock Island District Main Line,2006,1,817190,6
Rock Island District Main Line,2007,12,758019,6
Rock Island District Main Line,2007,11,820116,6
Rock Island District Main Line,2007,10,872977,6
Rock Island District Main Line,2007,9,830080,6
Rock Island District Main Line,2007,8,853418,6
Rock Island District Main Line,2007,7,885624,6
Rock Island District Main Line,2007,6,859082,6
Rock Island District Main Line,2007,5,845792,6
Rock Island District Main Line,2007,4,809205,6
Rock Island District Main Line,2007,3,823012,6
Rock Island District Main Line,2007,2,758428,6
Rock Island District Main Line,2007,1,803990,6
Rock Island District Main Line,2008,12,745598,6
Rock Island District Main Line,2008,11,756974,6
Rock Island District Main Line,2008,10,827769,6
Rock Island District Main Line,2008,9,818439,6
Rock Island District Main Line,2008,8,807432,6
Rock Island District Main Line,2008,7,876668,6
Rock Island District Main Line,2008,6,834609,6
Rock Island District Main Line,2008,5,797712,6
Rock Island District Main Line,2008,4,800803,6
Rock Island District Main Line,2008,3,755839,6
Rock Island District Main Line,2008,2,740208,6
Rock Island District Main Line,2008,1,879510,6
Rock Island District Main Line,2009,12,692709,6
Rock Island District Main Line,2009,11,707464,6
Rock Island District Main Line,2009,10,741007,6
Rock Island District Main Line,2009,9,742263,6
Rock Island District Main Line,2009,8,742007,6
Rock Island District Main Line,2009,7,785708,6
Rock Island District Main Line,2009,6,780560,6
Rock Island District Main Line,2009,5,723383,6
Rock Island District Main Line,2009,4,739616,6
Rock Island District Main Line,2009,3,759591,6
Rock Island District Main Line,2009,2,725774,6
Rock Island District Main Line,2009,1,750716,6
Rock Island District Main Line,2010,12,668545,6
Rock Island District Main Line,2010,11,714872,6
Rock Island District Main Line,2010,10,715427,6
Rock Island District Main Line,2010,9,722876,6
Rock Island District Main Line,2010,8,733325,6
Rock Island District Main Line,2010,7,730274,6
Rock Island District Main Line,2010,6,764183,6
Rock Island District Main Line,2010,5,690327,6
Rock Island District Main Line,2010,4,707621,6
Rock Island District Main Line,2010,3,719816,6
Rock Island District Main Line,2010,2,688402,6
Rock Island District Main Line,2010,1,698083,6
Rock Island District Main Line,2011,12,679661,6
Rock Island District Main Line,2011,11,734366,6
Rock Island District Main Line,2011,10,739668,6
Rock Island District Main Line,2011,9,740930,6
Rock Island District Main Line,2011,8,763226,6
Rock Island District Main Line,2011,7,721719,6
Rock Island District Main Line,2011,6,757555,6
Rock Island District Main Line,2011,5,704935,6
Rock Island District Main Line,2011,4,698407,6
Rock Island District Main Line,2011,3,715028,6
Rock Island District Main Line,2011,2,653196,6
Rock Island District Main Line,2011,1,692045,6
Rock Island District Main Line,2012,12,647025,6
Rock Island District Main Line,2012,11,699291,6
Rock Island District Main Line,2012,10,731736,6
Rock Island District Main Line,2012,9,697181,6
Rock Island District Main Line,2012,8,727871,6
Rock Island District Main Line,2012,7,724517,6
Rock Island District Main Line,2012,6,735109,6
Rock Island District Main Line,2012,5,713967,6
Rock Island District Main Line,2012,4,713967,6
Rock Island District Main Line,2012,3,727963,6
Rock Island District Main Line,2012,2,673875,6
Rock Island District Main Line,2012,1,707858,6
Rock Island District Main Line,2013,12,680515,6
Rock Island District Main Line,2013,11,703466,6
Rock Island District Main Line,2013,10,740447,6
Rock Island District Main Line,2013,9,733301,6
Rock Island District Main Line,2013,8,739668,6
Rock Island District Main Line,2013,7,768465,6
Rock Island District Main Line,2013,6,742387,6
Rock Island District Main Line,2013,5,720146,6
Rock Island District Main Line,2013,4,712607,6
Rock Island District Main Line,2013,3,705308,6
Rock Island District Main Line,2013,2,663349,6
Rock Island District Main Line,2013,1,679868,6
Rock Island District Main Line,2014,12,691318,6
Rock Island District Main Line,2014,11,690153,6
Rock Island District Main Line,2014,10,733743,6
Rock Island District Main Line,2014,9,730524,6
Rock Island District Main Line,2014,8,722428,6
Rock Island District Main Line,2014,7,749867,6
Rock Island District Main Line,2014,6,750200,6
Rock Island District Main Line,2014,5,709827,6
Rock Island District Main Line,2014,4,709761,6
Rock Island District Main Line,2014,3,702280,6
Rock Island District Main Line,2014,2,676299,6
Rock Island District Main Line,2014,1,678357,6
Rock Island District Main Line,2015,12,655764,6
Rock Island District Main Line,2015,11,673934.5,6
Rock Island District Main Line,2015,10,697558.5,6
Rock Island District Main Line,2015,9,696900.5,6
Rock Island District Main Line,2015,8,716675.5,6
Rock Island District Main Line,2015,7,731599.5,6
Rock Island District Main Line,2015,6,738346,6
Rock Island District Main Line,2015,5,676362.5,6
Rock Island District Main Line,2015,4,680642,6
Rock Island District Main Line,2015,3,696370,6
Rock Island District Main Line,2015,2,649846,6
Rock Island District Main Line,2015,1,691274,6
Rock Island District Main Line,2016,12,634120,6
Rock Island District Main Line,2016,11,702651.5,6
Rock Island District Main Line,2016,10,685510.5,6
Rock Island District Main Line,2016,9,680185,6
Rock Island District Main Line,2016,8,677315,6
Rock Island District Main Line,2016,7,700734.5,6
Rock Island District Main Line,2016,6,706966,6
Rock Island District Main Line,2016,5,673495,6
Rock Island District Main Line,2016,4,660438,6
Rock Island District Main Line,2016,3,679000,6
Rock Island District Main Line,2016,2,646213.5,6
Rock Island District Main Line,2016,1,661900,6
Rock Island District Main Line,2017,12,614533.5,6
Rock Island District Main Line,2017,11,653665,6
Rock Island District Main Line,2017,10,672431,6
Rock Island District Main Line,2017,9,654044.5,6
Rock Island District Main Line,2017,8,695382.5,6
Rock Island District Main Line,2017,7,670931.5,6
Rock Island District Main Line,2017,6,695193,6
Rock Island District Main Line,2017,5,664645.5,6
Rock Island District Main Line,2017,4,641868.5,6
Rock Island District Main Line,2017,3,666555,6
Rock Island District Main Line,2017,2,616977,6
Rock Island District Main Line,2017,1,677954.5,6
Rock Island District Main Line,2018,12,578889,6
Rock Island District Main Line,2018,11,625229.5,6
Rock Island District Main Line,2018,10,654830.5,6
Rock Island District Main Line,2018,9,631683.5,6
Rock Island District Main Line,2018,8,660524.5,6
Rock Island District Main Line,2018,7,648406,6
Rock Island District Main Line,2018,6,647401.5,6
Rock Island District Main Line,2018,5,636835,6
Rock Island District Main Line,2018,4,622112.5,6
Rock Island District Main Line,2018,3,630344.5,6
Rock Island District Main Line,2018,2,584974,6
Rock Island District Main Line,2018,1,657099.5,6
Rock Island District Main Line,2019,12,579996.5,6
Rock Island District Main Line,2019,11,597208,6
Rock Island District Main Line,2019,10,628254.5,6
Rock Island District Main Line,2019,9,612937,6
Rock Island District Main Line,2019,8,632725.5,6
Rock Island District Main Line,2019,7,633960.5,6
Rock Island District Main Line,2019,6,627554.5,6
Rock Island District Main Line,2019,5,618171,6
Rock Island District Main Line,2019,4,614211,6
Rock Island District Main Line,2019,3,613350,6
Rock Island District Main Line,2019,2,590472.5,6
Rock Island District Main Line,2019,1,589099.5,6
Rock Island District Main Line,2020,12,59209.4,6
Rock Island District Main Line,2020,11,59668,6
Rock Island District Main Line,2020,10,73079.7,6
Rock Island District Main Line,2020,9,79165.1,6
Rock Island District Main Line,2020,8,73746.1,6
Rock Island District Main Line,2020,7,76701.5,6
Rock Island District Main Line,2020,6,58901.5,6
Rock Island District Main Line,2020,5,27574,6
Rock Island District Main Line,2020,4,24209,6
Rock Island District Main Line,2020,3,250785.4,6
Rock Island District Main Line,2020,2,575420,6
Rock Island District Main Line,2020,1,591392.5,6
Rock Island District Main Line,2021,12,161148.5,6
Rock Island District Main Line,2021,11,188850.4,6
Rock Island District Main Line,2021,10,195288.2,6
Rock Island District Main Line,2021,9,186696.2,6
Rock Island District Main Line,2021,8,185518.8,6
Rock Island District Main Line,2021,7,180072.3,6
Rock Island District Main Line,2021,6,151161.7,6
Rock Island District Main Line,2021,5,106943.2,6
Rock Island District Main Line,2021,4,91013.3,6
Rock Island District Main Line,2021,3,89300.6,6
Rock Island District Main Line,2021,2,65440.3,6
Rock Island District Main Line,2021,1,67839.2,6
Rock Island District Main Line,2022,12,198560.9,6
Rock Island District Main Line,2022,11,233918,6
Rock Island District Main Line,2022,10,242874.5,6
Rock Island District Main Line,2022,9,251383.6,6
Rock Island District Main Line,2022,8,261445.2,6
Rock Island District Main Line,2022,7,236768.7,6
Rock Island District Main Line,2022,6,240657.1,6
Rock Island District Main Line,2022,5,227941.3,6
Rock Island District Main Line,2022,4,210480.2,6
Rock Island District Main Line,2022,3,218827.1,6
Rock Island District Main Line,2022,2,150548.8,6
Rock Island District Main Line,2022,1,131483.4,6
Rock Island District Main Line,2023,12,219358.1,6
Rock Island District Main Line,2023,11,258349.7,6
Rock Island District Main Line,2023,10,276678.2,6
Rock Island District Main Line,2023,9,263261.2,6
Rock Island District Main Line,2023,8,288721.6,6
Rock Island District Main Line,2023,7,255446.2,6
Rock Island District Main Line,2023,6,272208,6
Rock Island District Main Line,2023,5,273953.8,6
Rock Island District Main Line,2023,4,240579,6
Rock Island District Main Line,2023,3,262755.5,6
Rock Island District Main Line,2023,2,214863,6
Rock Island District Main Line,2023,1,233346.6,6
Rock Island District Main Line,2024,9,277150.9,6
Rock Island District Main Line,2024,8,270248,6
Rock Island District Main Line,2024,7,286519.5,6
Rock Island District Main Line,2024,6,264576,6
Rock Island District Main Line,2024,5,284183.3,6
Rock Island District Main Line,2024,4,263525.4,6
Rock Island District Main Line,2024,3,231845.1,6
Rock Island District Main Line,2024,2,195822.1,6
Rock Island District Main Line,2024,1,305454.3,6
SouthWest Service,2002,12,132724,8
SouthWest Service,2002,11,137076,8
SouthWest Service,2002,10,139533,8
SouthWest Service,2002,9,129456,8
SouthWest Service,2002,8,132357,8
SouthWest Service,2002,7,119476,8
SouthWest Service,2002,6,111233,8
SouthWest Service,2002,5,121339,8
SouthWest Service,2002,4,124722,8
SouthWest Service,2002,3,119743,8
SouthWest Service,2002,2,123317,8
SouthWest Service,2002,1,128496,8
SouthWest Service,2003,12,133285,8
SouthWest Service,2003,11,142676,8
SouthWest Service,2003,10,153946,8
SouthWest Service,2003,9,145506,8
SouthWest Service,2003,8,144054,8
SouthWest Service,2003,7,144467,8
SouthWest Service,2003,6,145104,8
SouthWest Service,2003,5,142078,8
SouthWest Service,2003,4,146863,8
SouthWest Service,2003,3,148620,8
SouthWest Service,2003,2,141524,8
SouthWest Service,2003,1,142432,8
SouthWest Service,2004,12,141607,8
SouthWest Service,2004,11,151492,8
SouthWest Service,2004,10,149007,8
SouthWest Service,2004,9,148205,8
SouthWest Service,2004,8,141388,8
SouthWest Service,2004,7,143639,8
SouthWest Service,2004,6,149624,8
SouthWest Service,2004,5,145068,8
SouthWest Service,2004,4,147112,8
SouthWest Service,2004,3,152107,8
SouthWest Service,2004,2,151382,8
SouthWest Service,2004,1,145637,8
SouthWest Service,2005,12,146498,8
SouthWest Service,2005,11,155594,8
SouthWest Service,2005,10,152577,8
SouthWest Service,2005,9,152950,8
SouthWest Service,2005,8,155359,8
SouthWest Service,2005,7,145545,8
SouthWest Service,2005,6,150861,8
SouthWest Service,2005,5,149012,8
SouthWest Service,2005,4,149653,8
SouthWest Service,2005,3,154967,8
SouthWest Service,2005,2,149945,8
SouthWest Service,2005,1,152975,8
SouthWest Service,2006,12,176879,8
SouthWest Service,2006,11,190196,8
SouthWest Service,2006,10,189670,8
SouthWest Service,2006,9,186832,8
SouthWest Service,2006,8,192633,8
SouthWest Service,2006,7,182027,8
SouthWest Service,2006,6,190394,8
SouthWest Service,2006,5,181167,8
SouthWest Service,2006,4,174943,8
SouthWest Service,2006,3,175625,8
SouthWest Service,2006,2,158182,8
SouthWest Service,2006,1,163957,8
SouthWest Service,2007,12,195966,8
SouthWest Service,2007,11,213289,8
SouthWest Service,2007,10,214666,8
SouthWest Service,2007,9,202973,8
SouthWest Service,2007,8,204993,8
SouthWest Service,2007,7,202145,8
SouthWest Service,2007,6,200889,8
SouthWest Service,2007,5,200642,8
SouthWest Service,2007,4,194593,8
SouthWest Service,2007,3,196308,8
SouthWest Service,2007,2,185851,8
SouthWest Service,2007,1,191464,8
SouthWest Service,2008,12,206712,8
SouthWest Service,2008,11,204004,8
SouthWest Service,2008,10,222466,8
SouthWest Service,2008,9,216834,8
SouthWest Service,2008,8,213788,8
SouthWest Service,2008,7,222993,8
SouthWest Service,2008,6,216176,8
SouthWest Service,2008,5,209217,8
SouthWest Service,2008,4,207665,8
SouthWest Service,2008,3,199701,8
SouthWest Service,2008,2,192701,8
SouthWest Service,2008,1,229068,8
SouthWest Service,2009,12,196242,8
SouthWest Service,2009,11,203047,8
SouthWest Service,2009,10,207356,8
SouthWest Service,2009,9,210609,8
SouthWest Service,2009,8,206353,8
SouthWest Service,2009,7,211214,8
SouthWest Service,2009,6,210492,8
SouthWest Service,2009,5,199355,8
SouthWest Service,2009,4,207548,8
SouthWest Service,2009,3,211832,8
SouthWest Service,2009,2,204363,8
SouthWest Service,2009,1,209304,8
SouthWest Service,2010,12,194392,8
SouthWest Service,2010,11,207362,8
SouthWest Service,2010,10,211041,8
SouthWest Service,2010,9,207437,8
SouthWest Service,2010,8,208504,8
SouthWest Service,2010,7,202076,8
SouthWest Service,2010,6,209718,8
SouthWest Service,2010,5,198511,8
SouthWest Service,2010,4,202989,8
SouthWest Service,2010,3,206139,8
SouthWest Service,2010,2,200599,8
SouthWest Service,2010,1,202084,8
SouthWest Service,2011,12,198957,8
SouthWest Service,2011,11,219038,8
SouthWest Service,2011,10,222513,8
SouthWest Service,2011,9,213882,8
SouthWest Service,2011,8,220869,8
SouthWest Service,2011,7,208190,8
SouthWest Service,2011,6,219360,8
SouthWest Service,2011,5,212566,8
SouthWest Service,2011,4,217278,8
SouthWest Service,2011,3,218803,8
SouthWest Service,2011,2,202430,8
SouthWest Service,2011,1,204211,8
SouthWest Service,2012,12,191441,8
SouthWest Service,2012,11,214506,8
SouthWest Service,2012,10,220762,8
SouthWest Service,2012,9,209500,8
SouthWest Service,2012,8,214996,8
SouthWest Service,2012,7,209540,8
SouthWest Service,2012,6,213828,8
SouthWest Service,2012,5,210284,8
SouthWest Service,2012,4,210284,8
SouthWest Service,2012,3,215096,8
SouthWest Service,2012,2,205595,8
SouthWest Service,2012,1,213730,8
SouthWest Service,2013,12,209116,8
SouthWest Service,2013,11,221249,8
SouthWest Service,2013,10,231783,8
SouthWest Service,2013,9,221878,8
SouthWest Service,2013,8,219526,8
SouthWest Service,2013,7,219428,8
SouthWest Service,2013,6,216636,8
SouthWest Service,2013,5,214262,8
SouthWest Service,2013,4,219684,8
SouthWest Service,2013,3,216189,8
SouthWest Service,2013,2,208317,8
SouthWest Service,2013,1,207774,8
SouthWest Service,2014,12,213133,8
SouthWest Service,2014,11,218017,8
SouthWest Service,2014,10,232691,8
SouthWest Service,2014,9,228269,8
SouthWest Service,2014,8,221929,8
SouthWest Service,2014,7,226171,8
SouthWest Service,2014,6,223283,8
SouthWest Service,2014,5,218156,8
SouthWest Service,2014,4,224388,8
SouthWest Service,2014,3,220437,8
SouthWest Service,2014,2,216526,8
SouthWest Service,2014,1,216043,8
SouthWest Service,2015,12,204892,8
SouthWest Service,2015,11,215717.5,8
SouthWest Service,2015,10,223018,8
SouthWest Service,2015,9,220152,8
SouthWest Service,2015,8,214841.5,8
SouthWest Service,2015,7,219708,8
SouthWest Service,2015,6,224503,8
SouthWest Service,2015,5,209334.5,8
SouthWest Service,2015,4,219360,8
SouthWest Service,2015,3,222221.5,8
SouthWest Service,2015,2,209084,8
SouthWest Service,2015,1,221459.5,8
SouthWest Service,2016,12,192234,8
SouthWest Service,2016,11,216497,8
SouthWest Service,2016,10,214223,8
SouthWest Service,2016,9,212356.5,8
SouthWest Service,2016,8,210681,8
SouthWest Service,2016,7,211897.5,8
SouthWest Service,2016,6,216480,8
SouthWest Service,2016,5,208662,8
SouthWest Service,2016,4,212100,8
SouthWest Service,2016,3,216843,8
SouthWest Service,2016,2,210957,8
SouthWest Service,2016,1,215167,8
SouthWest Service,2017,12,188789.5,8
SouthWest Service,2017,11,208961.5,8
SouthWest Service,2017,10,215951,8
SouthWest Service,2017,9,204092,8
SouthWest Service,2017,8,211287.5,8
SouthWest Service,2017,7,198903,8
SouthWest Service,2017,6,207049,8
SouthWest Service,2017,5,201535,8
SouthWest Service,2017,4,200609.5,8
SouthWest Service,2017,3,208112.5,8
SouthWest Service,2017,2,196541,8
SouthWest Service,2017,1,215642.5,8
SouthWest Service,2018,12,184239,8
SouthWest Service,2018,11,202115,8
SouthWest Service,2018,10,212031,8
SouthWest Service,2018,9,201077.5,8
SouthWest Service,2018,8,204842.5,8
SouthWest Service,2018,7,202203,8
SouthWest Service,2018,6,203906.5,8
SouthWest Service,2018,5,203897.5,8
SouthWest Service,2018,4,200184,8
SouthWest Service,2018,3,201581,8
SouthWest Service,2018,2,191681,8
SouthWest Service,2018,1,213163,8
SouthWest Service,2019,12,178872.5,8
